CWE-ID,Description,CVE
94,Direct code injection into Perl eval function.,CVE-2005-1527
94,Direct code injection into Perl eval function.,CVE-2005-2837
94,MFV. code injection into PHP eval statement using nested constructs that should not be nested.,CVE-2005-1921
94,MFV. code injection into PHP eval statement using nested constructs that should not be nested.,CVE-2005-2498
94,Code injection into Python eval statement from a field in a formatted file.,CVE-2005-3302
94,Eval injection in Python program.,CVE-2007-1253
94,"chain: Resultant eval injection. An invalid value prevents initialization of variables, which can be modified by attacker and later injected into PHP eval statement.",CVE-2001-1471
94,Perl code directly injected into CGI library file from parameters to another CGI program.,CVE-2002-0495
94,Direct PHP code injection into supporting template file.,CVE-2005-1876
94,Direct code injection into PHP script that can be accessed by attacker.,CVE-2005-1894
94,PHP code from User-Agent HTTP header directly inserted into log file implemented as PHP script.,CVE-2003-0395
94,Multiple eval injection vulnerabilities in itpm_estimate.php in Yoxel 1.23beta and earlier allow remote authenticated users to execute arbitrary PHP code via the proj_id parameter.,CVE-2008-5071
94,"csGuestbook.cgi in CGISCRIPT.NET csGuestbook 1.0 allows remote attackers to execute arbitrary Perl code via the setup parameter, which is processed by the Perl eval function.",CVE-2002-1750
94,Eval injection vulnerability in TWiki before 4.2.4 allows remote attackers to execute arbitrary Perl code via the %SEARCH{}% variable.,CVE-2008-5305
94,"csChatRBox.cgi in CGIScript.net csChat-R-Box allows remote attackers to execute arbitrary Perl code via the setup parameter, which is processed by the Perl eval function.",CVE-2002-1752
94,"csNewsPro.cgi in CGIScript.net csNews Professional (csNewsPro) allows remote attackers to execute arbitrary Perl code via the setup parameter, which is processed by the Perl eval function.",CVE-2002-1753
94,"Eval injection vulnerability in awstats.pl in AWStats 6.4 and earlier, when a URLPlugin is enabled, allows remote attackers to execute arbitrary Perl code via the HTTP Referrer, which is used in a $url parameter that is inserted into an eval function call.",CVE-2005-1527
94,"Multiple eval injection vulnerabilities in PlainBlack Software WebGUI before 6.7.3 allow remote attackers to execute arbitrary Perl code via (1) Help.pm, (2) International.pm, or (3) WebGUI.pm.",CVE-2005-2837
94,"Eval injection vulnerability in PEAR XML_RPC 1.3.0 and earlier (aka XML-RPC or xmlrpc) and PHPXMLRPC (aka XML-RPC For PHP or php-xmlrpc) 1.1 and earlier, as used in products such as (1) WordPress, (2) Serendipity, (3) Drupal, (4) egroupware, (5) MailWatch, (6) TikiWiki, (7) phpWebSite, (8) Ampache, and others, allows remote attackers to execute arbitrary PHP code via an XML file, which is not properly sanitized before being used in an eval statement.",CVE-2005-1921
94,"Eval injection vulnerability in PHPXMLRPC 1.1.1 and earlier (PEAR XML-RPC for PHP), as used in multiple products including (1) Drupal, (2) phpAdsNew, (3) phpPgAds, and (4) phpgroupware, allows remote attackers to execute arbitrary PHP code via certain nested XML tags in a PHP document that should not be nested, which are injected into an eval function call, a different vulnerability than CVE-2005-1921.",CVE-2005-2498
94,"Eval injection vulnerability in bvh_import.py in Blender 2.36 allows attackers to execute arbitrary Python code via a hierarchy element in a .bvh file, which is supplied to an eval function call.",CVE-2005-3302
94,"Eval injection vulnerability in the (a) kmz_ImportWithMesh.py Script for Blender 0.1.9h, as used in (b) Blender before 2.43, allows user-assisted remote attackers to execute arbitrary Python code by importing a crafted (1) KML or (2) KMZ file.",CVE-2007-1253
94,"prefs.php in phpBB 1.4.0 and earlier allows remote authenticated users to execute arbitrary PHP code via an invalid language value, which prevents the variables (1) $l_statsblock in prefs.php or (2) $l_privnotify in auth.php from being properly initialized, which can be modified by the user and later used in an eval statement.",CVE-2001-1471
94,"csSearch.cgi in csSearch 2.3 and earlier allows remote attackers to execute arbitrary Perl code via the savesetup command and the setup parameter, which overwrites the setup.cgi configuration file that is loaded by csSearch.cgi.",CVE-2002-0495
94,Direct code injection vulnerability in CuteNews 1.3.6 and earlier allows remote attackers with administrative privileges to execute arbitrary PHP code via certain inputs that are injected into a template (.tpl) file.,CVE-2005-1876
94,"Direct code injection vulnerability in FlatNuke 2.5.3 allows remote attackers to execute arbitrary PHP code by placing the code into the Referer header of an HTTP request, which causes the code to be injected into referer.php, which can then be accessed by the attacker.",CVE-2005-1894
94,"Ultimate PHP Board (UPB) 1.9 allows remote attackers to execute arbitrary PHP code with UPB administrator privileges via an HTTP request containing the code in the User-Agent header, which is executed when the administrator executes admin_iplog.php.",CVE-2003-0395
940,"DNS server can accept DNS updates from hosts that it did not query, leading to cache poisoning",CVE-2000-1218
940,"DNS server can accept DNS updates from hosts that it did not query, leading to cache poisoning",CVE-2005-0877
940,DNS server caches glue records received from non-delegated name servers,CVE-2001-1452
940,"The default configuration for the domain name resolver for Microsoft Windows 98, NT 4.0, 2000, and XP sets the QueryIpMatching parameter to 0, which causes Windows to accept DNS updates from hosts that it did not query, which allows remote attackers to poison the DNS cache.",CVE-2000-1218
940,Dnsmasq before 2.21 allows remote attackers to poison the DNS cache via answers to queries that were not made by Dnsmasq.,CVE-2005-0877
940,"By default, DNS servers on Windows NT 4.0 and Windows 2000 Server cache glue records received from non-delegated name servers, which allows remote attackers to poison the DNS cache via spoofed DNS responses.",CVE-2001-1452
941,composite: NTP feature generates large responses (high amplification factor) with spoofed UDP source addresses.,CVE-2013-5211
941,"Classic ""Smurf"" attack, using spoofed ICMP packets to broadcast addresses.",CVE-1999-0513
941,DNS query with spoofed source address causes more traffic to be returned to spoofed address than was sent by the attacker.,CVE-1999-1379
941,"ICMP messages to broadcast addresses are allowed, allowing for a Smurf attack that can cause a denial of service.",CVE-1999-0513
941,"DNS allows remote attackers to use DNS name servers as traffic amplifiers via a UDP DNS query with a spoofed source address, which produces more traffic to the victim than was sent by the attacker.",CVE-1999-1379
942,"Product has a Silverlight cross-domain policy that does not restrict access to another application, which allows remote attackers to bypass the Same Origin Policy.",CVE-2012-2292
942,The default Flash Cross Domain policies in a product allows remote attackers to access user files.,CVE-2014-2049
942,"Chain: Adobe Flash Player does not sufficiently restrict the interpretation and usage of cross-domain policy files, which makes it easier for remote attackers to conduct cross-domain and cross-site scripting (XSS) attacks.",CVE-2007-6243
942,"Chain: Adobe Flash Player and earlier does not properly interpret policy files, which allows remote attackers to bypass a non-root domain policy.",CVE-2008-4822
942,"Chain: Adobe Flash Player does not properly handle unspecified encodings during the parsing of a cross-domain policy file, which allows remote web servers to bypass intended access restrictions via unknown vectors.",CVE-2010-3636
942,"Adobe Flash Player 9.x up to 9.0.48.0, 8.x up to 8.0.35.0, and 7.x up to 7.0.70.0 does not sufficiently restrict the interpretation and usage of cross-domain policy files, which makes it easier for remote attackers to conduct cross-domain and cross-site scripting (XSS) attacks.",CVE-2007-6243
942,"Adobe Flash Player 9.0.124.0 and earlier does not properly interpret policy files, which allows remote attackers to bypass a non-root domain policy.",CVE-2008-4822
943,Injection using Documentum Query Language (DQL),CVE-2014-2503
943,Injection using Documentum Query Language (DQL),CVE-2014-2508
